Id_detalleordencompra,Fpago,TOTAL,cantidad,tipo_servicio,Fraccionamiento,lote
167334,01/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3228.0
167337,01/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,9179.0
167338,01/06/2023,391.09,1.0,MEDIDO,LA JOYA,212.0
167339,01/06/2023,462.18,1.0,MEDIDO,LA JOYA,212.0
167340,01/06/2023,231.55,1.0,MEDIDO,LA JOYA,1202.0
167341,01/06/2023,234.28,1.0,MEDIDO,LA JOYA,1202.0
167342,01/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,2055.0
167343,01/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,2055.0
167345,01/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,2060.0
167346,01/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,2060.0
167347,01/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,2075.0
167348,01/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,2075.0
167349,01/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,2078.0
167350,01/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,2078.0
167351,31/05/2023,231.55,1.0,MEDIDO,DESCONOCIDO,2089.0
167352,31/05/2023,234.28,1.0,MEDIDO,DESCONOCIDO,2089.0
167355,01/06/2023,404.81,1.0,MEDIDO,LA JOYA,264.0
167356,01/06/2023,234.28,1.0,MEDIDO,LA JOYA,264.0
167357,01/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,2093.0
167358,01/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,2093.0
167359,01/06/2023,943.85,1.0,MEDIDO,LA JOYA,234.0
167360,01/06/2023,649.41,1.0,MEDIDO,LA JOYA,234.0
167361,31/05/2023,231.55,1.0,MEDIDO,LA JOYA,249.0
167362,31/05/2023,234.28,1.0,MEDIDO,LA JOYA,249.0
167363,01/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,3525.0
167364,01/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,3525.0
167365,01/06/2023,231.55,1.0,MEDIDO,LA JOYA,164.0
167366,01/06/2023,234.28,1.0,MEDIDO,LA JOYA,164.0
167367,31/05/2023,231.55,1.0,MEDIDO,DESCONOCIDO,3532.0
167368,31/05/2023,234.28,1.0,MEDIDO,DESCONOCIDO,3532.0
167369,01/06/2023,231.55,1.0,MEDIDO,LA JOYA,163.0
167370,01/06/2023,234.28,1.0,MEDIDO,LA JOYA,163.0
167371,01/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,3499.0
167372,01/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,3499.0
167373,01/06/2023,231.55,1.0,CUOTA FIJA,LA JOYA,207.0
167374,01/06/2023,234.28,1.0,CUOTA FIJA,LA JOYA,207.0
167375,01/06/2023,545.49,1.0,MEDIDO,DESCONOCIDO,3537.0
167376,01/06/2023,498.24,1.0,MEDIDO,DESCONOCIDO,3537.0
167377,01/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,2198.0
167378,01/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,2198.0
167395,15/03/2023,459.59,1.0,MEDIDO,DESCONOCIDO,5862.0
167396,15/03/2023,646.26,1.0,MEDIDO,DESCONOCIDO,5862.0
167397,01/06/2023,376.97,1.0,MEDIDO,DESCONOCIDO,5862.0
167398,01/06/2023,381.17,1.0,MEDIDO,DESCONOCIDO,5862.0
167399,01/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,3540.0
167400,01/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,3540.0
167407,02/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,3541.0
167408,02/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,3541.0
167409,02/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,3545.0
167410,02/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,3545.0
167411,02/06/2023,532.35,1.0,CUOTA FIJA,DESCONOCIDO,2220.0
167412,02/06/2023,400.09,1.0,CUOTA FIJA,DESCONOCIDO,2220.0
167413,02/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,2238.0
167414,02/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,2238.0
167416,02/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,2985.0
167417,02/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,2985.0
167418,02/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,2987.0
167419,02/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,2987.0
167420,02/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,3008.0
167421,02/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,3008.0
167423,02/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,3023.0
167424,02/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,3023.0
167426,02/06/2023,0.0,1.0,CUOTA FIJA,DESCONOCIDO,3027.0
167427,02/06/2023,0.0,1.0,CUOTA FIJA,DESCONOCIDO,3027.0
167428,02/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,3043.0
167429,02/06/2023,234.228,1.0,MEDIDO,DESCONOCIDO,3043.0
167431,02/06/2023,231.055,1.0,MEDIDO,DESCONOCIDO,3051.0
167432,02/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,3051.0
167433,02/06/2023,552.21,1.0,MEDIDO,DESCONOCIDO,3056.0
167434,02/06/2023,523.82,1.0,MEDIDO,DESCONOCIDO,3056.0
167436,02/06/2023,898.24,1.0,CUOTA FIJA,CHALETS II,460.0
167437,02/06/2023,909.69,1.0,CUOTA FIJA,CHALETS II,460.0
167438,02/06/2023,231.55,1.0,MEDIDO,CHALETS II,462.0
167439,02/06/2023,373.84,1.0,MEDIDO,CHALETS II,462.0
167440,02/06/2023,231.55,1.0,MEDIDO,CHALETS II,453.0
167441,02/06/2023,472.19,1.0,MEDIDO,CHALETS II,453.0
167442,02/06/2023,231.55,1.0,MEDIDO,CHALETS II,465.0
167443,02/06/2023,234.28,1.0,MEDIDO,CHALETS II,465.0
167447,02/06/2023,231.55,1.0,MEDIDO,CHALETS II,452.0
167448,02/06/2023,336.5,1.0,MEDIDO,CHALETS II,452.0
167449,02/06/2023,231.55,1.0,MEDIDO,CHALETS II,467.0
167450,02/06/2023,234.28,1.0,MEDIDO,CHALETS II,467.0
167451,02/06/2023,231.55,1.0,CUOTA FIJA,CHALETS II,484.0
167452,02/06/2023,336.58,1.0,CUOTA FIJA,CHALETS II,484.0
167453,02/06/2023,472.73,1.0,CUOTA FIJA,DESCONOCIDO,9175.0
167454,02/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,9175.0
167455,02/06/2023,400.0,1.0,CUOTA FIJA,DESCONOCIDO,3100.0
167456,02/06/2023,400.0,1.0,CUOTA FIJA,DESCONOCIDO,3100.0
167465,02/06/2023,252.89,1.0,MEDIDO,RINCÓN DE VALLE GRANDE,275.0
167466,02/06/2023,252.89,1.0,MEDIDO,RINCÓN DE VALLE GRANDE,275.0
167467,02/06/2023,413.32,1.0,CUOTA FIJA,RINCÓN DE VALLE GRANDE,300.0
167468,02/06/2023,349.43,1.0,CUOTA FIJA,RINCÓN DE VALLE GRANDE,300.0
167469,02/06/2023,510.0,1.0,MEDIDO,RINCÓN DE VALLE GRANDE,305.0
167470,02/06/2023,450.7,1.0,MEDIDO,RINCÓN DE VALLE GRANDE,305.0
167476,05/06/2023,568.07,1.0,MEDIDO,DESCONOCIDO,6934.0
167477,05/06/2023,880.91,1.0,MEDIDO,DESCONOCIDO,6934.0
167480,05/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,9278.0
167481,05/06/2023,382.3,1.0,CUOTA FIJA,DESCONOCIDO,9278.0
167482,05/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,6932.0
167483,05/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,6932.0
167484,05/06/2023,345.27,1.0,MEDIDO,DESCONOCIDO,6928.0
167485,05/06/2023,421.73,1.0,MEDIDO,DESCONOCIDO,6928.0
167486,05/06/2023,898.24,1.0,CUOTA FIJA,DESCONOCIDO,6929.0
167487,05/06/2023,909.69,1.0,CUOTA FIJA,DESCONOCIDO,6929.0
167492,05/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,6929.0
167493,05/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,6929.0
167494,05/06/2023,231.855,1.0,MEDIDO,DESCONOCIDO,9163.0
167495,05/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,9163.0
167496,05/06/2023,231.55,1.0,MEDIDO,LA JOYA,889.0
167497,05/06/2023,334.96,1.0,MEDIDO,LA JOYA,889.0
167498,05/06/2023,339.0,1.0,MEDIDO,LA JOYA,898.0
167499,05/06/2023,234.28,1.0,MEDIDO,LA JOYA,898.0
167501,05/06/2023,231.55,1.0,MEDIDO,LA JOYA,901.0
167502,05/06/2023,234.28,1.0,MEDIDO,LA JOYA,901.0
167503,05/06/2023,604.97,1.0,MEDIDO,LA JOYA,907.0
167504,05/06/2023,442.6,1.0,MEDIDO,LA JOYA,907.0
167505,05/06/2023,481.89,1.0,MEDIDO,LA JOYA,908.0
167506,05/06/2023,446.95,1.0,MEDIDO,LA JOYA,908.0
167507,05/06/2023,231.55,1.0,CUOTA FIJA,LA JOYA,910.0
167508,05/06/2023,234.228,1.0,CUOTA FIJA,LA JOYA,910.0
167509,05/06/2023,231.55,1.0,MEDIDO,LA JOYA,913.0
167510,05/06/2023,234.28,1.0,MEDIDO,LA JOYA,913.0
167511,05/06/2023,231.55,1.0,CUOTA FIJA,LA JOYA,919.0
167512,05/06/2023,234.28,1.0,CUOTA FIJA,LA JOYA,919.0
167513,05/06/2023,465.7,1.0,CUOTA FIJA,LA JOYA,925.0
167514,05/06/2023,401.74,1.0,CUOTA FIJA,LA JOYA,925.0
167516,05/06/2023,231.28,1.0,CUOTA FIJA,LA JOYA,931.0
167517,05/06/2023,234.28,1.0,CUOTA FIJA,LA JOYA,931.0
167518,05/06/2023,442.38,1.0,MEDIDO,LA JOYA,934.0
167519,05/06/2023,379.78,1.0,MEDIDO,LA JOYA,934.0
167520,05/06/2023,231.55,1.0,CUOTA FIJA,LA JOYA,936.0
167521,05/06/2023,228.28,1.0,CUOTA FIJA,LA JOYA,936.0
167522,05/06/2023,231.55,1.0,MEDIDO,LA JOYA,937.0
167523,05/06/2023,234.28,1.0,MEDIDO,LA JOYA,937.0
167524,05/06/2023,231.55,1.0,MEDIDO,LA JOYA,942.0
167525,05/06/2023,234.28,1.0,MEDIDO,LA JOYA,942.0
167528,05/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,6217.0
167529,05/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,6217.0
167530,05/06/2023,231.55,1.0,CUOTA FIJA,LA JOYA,949.0
167531,05/06/2023,234.28,1.0,CUOTA FIJA,LA JOYA,949.0
167532,05/06/2023,359.39,1.0,MEDIDO,LA JOYA,962.0
167533,05/06/2023,234.28,1.0,MEDIDO,LA JOYA,962.0
167534,05/06/2023,231.55,1.0,MEDIDO,LA JOYA,964.0
167535,05/06/2023,234.228,1.0,MEDIDO,LA JOYA,964.0
167536,05/06/2023,422.35,1.0,MEDIDO,LA JOYA,965.0
167537,05/06/2023,234.28,1.0,MEDIDO,LA JOYA,965.0
167538,05/06/2023,577.31,1.0,MEDIDO,LA JOYA,967.0
167539,05/06/2023,432.21,1.0,MEDIDO,LA JOYA,967.0
167540,05/06/2023,231.55,1.0,MEDIDO,LA JOYA,983.0
167541,05/06/2023,234.28,1.0,MEDIDO,LA JOYA,983.0
167542,05/06/2023,399.98,1.0,MEDIDO,LA JOYA,989.0
167543,05/06/2023,371.09,1.0,MEDIDO,LA JOYA,989.0
167544,05/06/2023,500.72,1.0,CUOTA FIJA,LA JOYA,990.0
167545,05/06/2023,560.31,1.0,CUOTA FIJA,LA JOYA,990.0
167546,05/06/2023,402.49,1.0,MEDIDO,LA JOYA,1007.0
167547,05/06/2023,402.66,1.0,MEDIDO,LA JOYA,1007.0
167548,05/06/2023,573.11,1.0,CUOTA FIJA,LA JOYA,1009.0
167549,05/06/2023,657.03,1.0,CUOTA FIJA,LA JOYA,1009.0
167550,06/06/2023,231.55,1.0,MEDIDO,LA JOYA,1014.0
167551,06/06/2023,234.28,1.0,MEDIDO,LA JOYA,1014.0
167552,06/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,9171.0
167553,06/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,9171.0
167554,06/06/2023,898.24,1.0,MEDIDO,DESCONOCIDO,2126.0
167555,06/06/2023,909.69,1.0,MEDIDO,DESCONOCIDO,2126.0
167556,06/06/2023,898.24,1.0,CUOTA FIJA,DESCONOCIDO,2129.0
167557,06/06/2023,909.69,1.0,CUOTA FIJA,DESCONOCIDO,2129.0
167558,06/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,5851.0
167559,06/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,5851.0
167560,06/06/2023,457.23,1.0,CUOTA FIJA,DESCONOCIDO,5842.0
167561,06/06/2023,507.85,1.0,CUOTA FIJA,DESCONOCIDO,5842.0
167562,06/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,5846.0
167563,06/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,5846.0
167566,06/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,5968.0
167567,06/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,5968.0
167575,06/06/2023,427.17,1.0,CUOTA FIJA,DESCONOCIDO,8377.0
167576,06/06/2023,348.41,1.0,CUOTA FIJA,DESCONOCIDO,8377.0
167577,06/06/2023,1007.38,1.0,CUOTA FIJA,DESCONOCIDO,5987.0
167578,06/06/2023,945.37,1.0,CUOTA FIJA,DESCONOCIDO,5987.0
167579,06/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,8381.0
167580,06/06/2023,340.2,1.0,CUOTA FIJA,DESCONOCIDO,8381.0
167581,06/06/2023,382.61,1.0,CUOTA FIJA,DESCONOCIDO,5990.0
167582,06/06/2023,449.94,1.0,CUOTA FIJA,DESCONOCIDO,5990.0
167583,06/06/2023,617.61,1.0,CUOTA FIJA,DESCONOCIDO,5991.0
167584,06/06/2023,627.66,1.0,CUOTA FIJA,DESCONOCIDO,5991.0
167585,06/06/2023,360.78,1.0,MEDIDO,DESCONOCIDO,5995.0
167586,06/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,5995.0
167587,06/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,5999.0
167588,06/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,5999.0
167589,06/06/2023,898.24,1.0,CUOTA FIJA,DESCONOCIDO,6003.0
167590,06/06/2023,909.69,1.0,CUOTA FIJA,DESCONOCIDO,6003.0
167591,06/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,6008.0
167592,06/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,6008.0
167595,06/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,6017.0
167596,06/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,6017.0
167597,06/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,6022.0
167598,06/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,6022.0
167599,06/06/2023,231.55,1.0,CUOTA FIJA,DESCONOCIDO,6031.0
167600,06/06/2023,234.28,1.0,CUOTA FIJA,DESCONOCIDO,6031.0
167602,06/06/2023,898.24,1.0,CUOTA FIJA,DESCONOCIDO,6034.0
167603,06/06/2023,909.69,1.0,CUOTA FIJA,DESCONOCIDO,6034.0
167605,06/06/2023,231.55,1.0,MEDIDO,DESCONOCIDO,6038.0
167606,06/06/2023,234.28,1.0,MEDIDO,DESCONOCIDO,6038.0
167607,06/06/2023,410.23,1.0,MEDIDO,DESCONOCIDO,8551.0
167608,06/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,8551.0
167610,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3107.0
167611,06/06/2023,457.67,1.0,CUOTA FIJA,DESCONOCIDO,3107.0
167612,11/03/2023,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3109.0
167613,11/03/2023,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3109.0
167614,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3109.0
167615,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3109.0
167616,06/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3114.0
167617,06/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3114.0
167618,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3118.0
167619,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3118.0
167620,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3120.0
167621,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3120.0
167622,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3121.0
167623,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3121.0
167624,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3128.0
167625,06/06/2023,487.52,1.0,CUOTA FIJA,DESCONOCIDO,3128.0
167626,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3129.0
167627,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3129.0
167628,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3132.0
167629,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3132.0
167630,06/06/2023,518.77,1.0,CUOTA FIJA,DESCONOCIDO,3133.0
167631,06/06/2023,379.65,1.0,CUOTA FIJA,DESCONOCIDO,3133.0
167632,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3134.0
167633,06/06/2023,237.12,1.0,CUOTA FIJA,DESCONOCIDO,3134.0
167634,06/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3135.0
167635,06/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3135.0
167636,06/06/2023,373.64,1.0,MEDIDO,DESCONOCIDO,3136.0
167637,06/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3136.0
167638,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3137.0
167639,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3137.0
167640,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3138.0
167641,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3138.0
167642,06/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3139.0
167643,06/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3139.0
167644,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3140.0
167645,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3140.0
167646,06/06/2023,416.6,1.0,CUOTA FIJA,DESCONOCIDO,3141.0
167647,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3141.0
167648,06/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3144.0
167649,06/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3144.0
167650,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3145.0
167651,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3145.0
167652,06/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3146.0
167653,06/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3146.0
167654,07/06/2023,268.8,1.0,CUOTA FIJA,DESCONOCIDO,3147.0
167655,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3147.0
167668,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3147.0
167669,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3147.0
167683,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3149.0
167684,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3149.0
167708,07/06/2023,420.62,1.0,CUOTA FIJA,DESCONOCIDO,3150.0
167709,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3150.0
167723,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3151.0
167724,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3151.0
167738,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3152.0
167739,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3152.0
167753,07/06/2023,413.7,1.0,CUOTA FIJA,DESCONOCIDO,3153.0
167754,07/06/2023,385.45,1.0,CUOTA FIJA,DESCONOCIDO,3153.0
167772,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3154.0
167773,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3154.0
167774,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3155.0
167775,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3155.0
167776,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3156.0
167777,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3156.0
167778,07/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3158.0
167779,07/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3158.0
167780,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3159.0
167781,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3159.0
167782,07/06/2023,488.96,1.0,CUOTA FIJA,DESCONOCIDO,3160.0
167783,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3160.0
167784,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3161.0
167785,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3161.0
167786,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3162.0
167787,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3162.0
167795,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3163.0
167796,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3163.0
167797,07/06/2023,447.78,1.0,CUOTA FIJA,DESCONOCIDO,3164.0
167798,07/06/2023,446.04,1.0,CUOTA FIJA,DESCONOCIDO,3164.0
167799,07/09/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3167.0
167800,07/09/2023,379.9,1.0,MEDIDO,DESCONOCIDO,3167.0
167801,07/06/2023,414.83,1.0,CUOTA FIJA,DESCONOCIDO,3168.0
167802,07/06/2023,432.8,1.0,CUOTA FIJA,DESCONOCIDO,3168.0
167803,07/06/2023,559.77,1.0,CUOTA FIJA,DESCONOCIDO,3169.0
167804,07/06/2023,407.84,1.0,CUOTA FIJA,DESCONOCIDO,3169.0
167805,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3176.0
167806,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3176.0
167807,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3178.0
167808,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3178.0
167809,07/06/2023,376.74,1.0,CUOTA FIJA,DESCONOCIDO,3183.0
167810,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3183.0
167811,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,
167812,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,
167813,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3187.0
167814,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3187.0
167817,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3198.0
167818,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3198.0
167819,07/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3207.0
167820,07/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3207.0
167821,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3208.0
167822,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3208.0
167825,07/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3210.0
167826,07/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3210.0
167827,07/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,
167828,07/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,
167829,07/06/2023,382.5,1.0,MEDIDO,DESCONOCIDO,3213.0
167830,07/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3213.0
167831,07/06/2023,403.46,1.0,CUOTA FIJA,DESCONOCIDO,3214.0
167832,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3214.0
167833,07/06/2023,389.18,1.0,CUOTA FIJA,DESCONOCIDO,3215.0
167834,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3215.0
167835,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3216.0
167836,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3216.0
167837,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3217.0
167838,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3217.0
167839,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3219.0
167840,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3219.0
167841,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3226.0
167842,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3226.0
167843,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3227.0
167844,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3227.0
167845,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3229.0
167846,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3229.0
167847,07/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3230.0
167848,07/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3230.0
167871,08/06/2023,433.27,1.0,CUOTA FIJA,DESCONOCIDO,3231.0
167872,08/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3231.0
167877,08/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3233.0
167878,08/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3233.0
167879,08/06/2023,0.0,1.0,CUOTA FIJA,DESCONOCIDO,3234.0
167880,08/06/2023,0.0,1.0,CUOTA FIJA,DESCONOCIDO,3234.0
167884,08/06/2023,269.8,1.0,CUOTA FIJA,DESCONOCIDO,3238.0
167885,08/06/2023,273.12,1.0,CUOTA FIJA,DESCONOCIDO,3238.0
167886,08/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3240.0
167887,08/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3240.0
167888,08/06/2023,269.8,1.0,MEDIDO,DESCONOCIDO,3243.0
167889,08/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3243.0
167890,08/06/2023,382.72,1.0,MEDIDO,DESCONOCIDO,3244.0
167891,08/06/2023,273.12,1.0,MEDIDO,DESCONOCIDO,3244.0
